subject_id,session_id,condition_label,task_label,network_label,source_block,target_block,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
sub-006,,rest,Rest,parietal_occipital,d,d,41,0.314723402261734,2.088425874710083,140.4069656714415,,
sub-006,,rest,Rest,parietal_occipital,d,e,41,,1.4599579572677612,,0.9981432610597366,1.0405603028260744
sub-006,,rest,Rest,parietal_occipital,e,m,41,,1.4040075540542603,,1.038223310922965,1.079623179557996
sub-006,,rest,Rest,parietal_occipital,e,d,41,,1.2232041358947754,,0.9981432610597366,1.0405603028260744
sub-006,,rest,Rest,parietal_occipital,e,e,41,0.19882838428020477,1.2544300556182861,176.025390625,,
sub-006,,rest,Rest,temporal,m,m,41,0.33481210470199585,2.1194164752960205,130.09569165645502,,
sub-006,,rest,Rest,temporal,m,d,41,,3.612515926361084,,1.949637064566979,1.9379713244927235
sub-006,,rest,Rest,temporal,m,e,41,,1.8487673997879028,,1.0353182141597455,1.147856396742356
sub-006,,rest,Rest,temporal,d,m,41,,1.2700215578079224,,1.949637064566979,1.9379713244927235
sub-006,,rest,Rest,temporal,d,d,41,-0.09627967327833176,1.9862477779388428,147.9112069301116,,
sub-006,,rest,Rest,temporal,d,e,41,,1.000233769416809,,1.1798688876323211,1.1157609514701061
sub-006,,rest,Rest,temporal,e,m,41,,0.9943262934684753,,1.0353182141597455,1.147856396742356
sub-006,,rest,Rest,temporal,e,d,41,,1.9527642726898193,,1.1798688876323211,1.1157609514701061
sub-006,,rest,Rest,temporal,e,e,41,-0.26572301983833313,0.8711928129196167,42.91581344604492,,
sub-004,,rest,Rest,frontal,m,m,44,0.06721418350934982,0.7310800552368164,92.2550539289202,,
sub-004,,rest,Rest,frontal,m,d,44,,1.5268118381500244,,0.9697540601094564,0.9715864048117683
sub-004,,rest,Rest,frontal,m,e,44,,1.464665412902832,,0.8520062686431975,0.8506592611471812
sub-004,,rest,Rest,frontal,d,m,44,,1.0197248458862305,,0.9697540601094564,0.9715864048117683
sub-004,,rest,Rest,frontal,d,d,44,-0.19742047786712646,1.1570067405700684,103.71174856026967,,
sub-004,,rest,Rest,frontal,d,e,44,,0.7338487505912781,,0.6119832460369382,0.6656022327286857
sub-004,,rest,Rest,frontal,e,m,44,,0.7187433242797852,,0.8520062686431975,0.8506592611471812
sub-004,,rest,Rest,frontal,e,d,44,,0.9922937750816345,,0.6119832460369382,0.6656022327286857
sub-004,,rest,Rest,frontal,e,e,44,0.214503213763237,0.9599867463111877,,,
sub-004,,rest,Rest,central,m,m,44,0.018234381452202797,0.7466386556625366,2571.311317716326,,
sub-004,,rest,Rest,central,m,d,44,,1.9774024486541748,,1.0902496100891204,1.071914860890025
sub-004,,rest,Rest,central,m,e,44,,1.322622537612915,,0.8043117037131673,0.7900201607318151
sub-004,,rest,Rest,central,d,m,44,,0.7212590575218201,,1.0902496100891204,1.071914860890025
sub-004,,rest,Rest,central,d,d,44,-0.1690511852502823,0.8206190466880798,30.613673039845057,,
sub-004,,rest,Rest,central,d,e,44,,0.586087703704834,,0.595604694670155,0.6095971521877107
sub-004,,rest,Rest,central,e,m,44,,0.6929691433906555,,0.8043117037131673,0.7900201607318151
sub-004,,rest,Rest,central,e,d,44,,0.9917651414871216,,0.595604694670155,0.6095971521877107
sub-004,,rest,Rest,central,e,e,44,0.12650743126869202,0.7431925535202026,,,
sub-004,,rest,Rest,parietal_occipital,m,m,44,-0.11828802525997162,1.350714087486267,1209.6666238648552,,
sub-004,,rest,Rest,parietal_occipital,m,d,44,,2.6086506843566895,,1.3462483677126111,1.4410846027589979
